Street,Area,City,Price,Alicuota,sqms,sqm_cov,Rooms,Toilets,Garages,Url,PricePerSqm,lat,lng
Gonzales Suárez,González Suárez,Quito,950,['100'],180,['180'],['4'],['3'],['1'],https://www.plusvalia.com/propiedades/amplio-departamento-en-renta-sector-gonzales-suarez-j.-57770716.html,5.277777777777778,-0.197548,-78.4801671
EL CONDADO ,El Condado,Quito,220,['1'],80,['80'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-dos-dorm.-el-condado-57849755.html,2.75,-0.1029327,-78.4904141
el bosque,El Bosque ,Quito,600,['124'],137,['137'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-o-venta-el-bosque-57732987.html,4.37956204379562,-0.1637022,-78.4993452
INTEROCEANICA ,Cumbayá,Quito,550,['50'],149,['79'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/renta-hermosa-suite-cumbaya-57920469.html,3.6912751677852347,-0.1922116,-78.46113559999999
Gaspar de Villaroel,Centro Norte,Quito,600,['1'],160,['160'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-160-m-sup2-.-sector-gaspar-de-57844885.html,3.75,-0.1704044,-78.4790051
SOLCA,Norte de Quito,Quito,420,['0'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-3-dorm.-sector-solca-el-eden-57704765.html,4.666666666666667,-0.1366775,-78.4689313
Quitumbe,Quitumbe,Quito,100,['0'],70,['70'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-70-m-sup2--alquiler-san-martin-de-porras-57772498.html,1.4285714285714286,-0.3074098,-78.52633050000001
,Centro Norte,Quito,850,['0'],294,['220'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-220-m-sup2--3-dorm.-sector-57821769.html,2.891156462585034,-0.1775545,-78.4862109
Amazonas y Guayas ,Norte de Quito,Quito,1200,['10'],132,['114'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-sector-carolina-57830173.html,9.090909090909092,-0.183865,-78.48704839999999
La Carolina,La Carolina,Quito,630,['120'],93,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-apartamento-amoblado-2-dorm.-la-carolina-57816033.html,6.774193548387097,-0.1854961,-78.4837189
Republica del Salvador,Centro Norte,Quito,900,['1'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/-a-departamento-amoblado-en-renta-republica-del-57867464.html,8.181818181818182,-0.1816018,-78.48028
,La Carolina,Quito,440,['60'],65,['65'],['0'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-2-d-parque-real-remax-57811856.html,6.769230769230769,-0.1854961,-78.4837189
Coruña y González Suárez ,Centro Norte,Quito,850,['1'],110,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-exclusivo-departamento-amoblado-dos-dorm.-57994556.html,7.7272727272727275,-0.1955935,-78.4803367
,Norte de Quito,Quito,550,['100'],158,['158'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-sector-redondel-ciclista-remax-57695017.html,3.481012658227848,-0.3122637,-78.54190489999999
,Norte de Quito,Quito,400,['0'],135,['135'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-la-granados-norte-57753733.html,2.962962962962963,-0.3122637,-78.54190489999999
Francisco Cruz de Miranda ,Granda Centeno,Quito,795,['145'],121,['121'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-amoblado-3-dorm.-granda-centeno-57720971.html,6.570247933884297,-0.1749418,-78.49790279999999
6 de diciembre,Centro Norte,Quito,580,['1'],86,['86'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-cerca-del-supermaxi-de-la-6-de-57755570.html,6.744186046511628,-0.1677047,-78.4773256
GRANADOS Y 6 DE DICIEMBRE ,Centro Norte,Quito,700,['120'],190,['190'],['3'],['2'],['3'],https://www.plusvalia.com/propiedades/penthouse-en-venta-o-renta-sector-batan-bajo-6-de-57779367.html,3.6842105263157894,-0.1693043,-78.476377
GONZALEZ SUAREZ  Y GONNESSIAT,González Suárez,Quito,1500,['120'],112,['100'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-venta-o-renta-gonzales-suarez-norte-57827401.html,13.392857142857142,-0.197295,-78.4789411
,Ponceano,Quito,360,['30'],125,['125'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/se-renta-departamento-2-dorm.-cerca-supermaxi-57765649.html,2.88,-0.1212732,-78.4894015
,Centro Norte,Quito,1200,['0'],110,['110'],['0'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-con-vista-portugal-57853977.html,10.909090909090908,-0.1775545,-78.4862109
Whymper y Paul Rivet,Centro Norte,Quito,500,['100'],240,['240'],['2'],['3'],['2'],https://www.plusvalia.com/propiedades/se-renta-hermoso-y-moderno-departamento-sector-whymper-57926468.html,2.0833333333333335,-0.1955799,-78.48126959999999
Jiménez de la Espada,Quito,Pichincha,2000,['460'],460,['4'],['4'],['3'],['0'],https://www.plusvalia.com/propiedades/departamento-quito-57717510.html,4.3478260869565215,-0.1923022,-78.4790649
Diego de Almagro,Norte de Quito,Quito,900,['50'],220,['220'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/diego-de-almagro-se-renta-departamento-57833797.html,4.090909090909091,-0.1979255,-78.4864166
conocoto,Conocoto,Quito,400,['80'],250,['200'],['5'],['2'],['1'],https://www.plusvalia.com/propiedades/duplex-con-patio-5-hab-conocoto-57766666.html,1.6,-0.3069491,-78.5018999
,El Bosque ,Quito,600,['219'],247,['247'],['4'],['4'],['2'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-conjunto-cerrado-el-bosque-57853657.html,2.42914979757085,-0.1637022,-78.4993452
Gonzales Suarez,González Suárez,Quito,2500,['1'],330,['330'],['3'],['2'],['3'],https://www.plusvalia.com/propiedades/en-arriendo-departameto-gonzales-suarez-3-57731197.html,7.575757575757576,-0.197548,-78.4801671
Departamento Plaza de Toros,Centro Norte,Quito,500,['0'],98,['98'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/oportunidad-departamento-3-dorm.-u-oficina-plaza-de-57728018.html,5.1020408163265305,-0.1632885,-78.48366039999999
REPÚBLICA DEL SALVADOR,Centro Norte,Quito,900,['100'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/3-dorm.-amoblado-piscina-balcon-republica-del-57765450.html,8.181818181818182,-0.1816018,-78.48028
,Quito Tenis,Quito,1000,['250'],200,['200'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-3-dorm.-sector-quito-tenis-57698272.html,5.0,-0.1659935,-78.4936632
Av. Eloy Alfaro y Shyris,La Carolina,Quito,450,['85'],55,['55'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/hermosa-suite-de-venta-y-renta-av-shirys-y-eloy-57732321.html,8.181818181818182,-0.1889964,-78.48272209999999
Av. Gonzalez Suarez ,González Suárez,Quito,1500,['300'],226,['226'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/en-renta-hermoso-dpto-amoblado-gonzalez-suarez-57923857.html,6.6371681415929205,-0.1977763,-78.4791307
Cumbayá,Cumbayá,Quito,610,['60'],90,['70'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/suite-con-estudio-excelente-ubicacion-cumbaya-57722128.html,6.777777777777778,-0.1806532,-78.4678382
EL BATAN,Centro Norte,Quito,670,['130'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-de-departamento-tres-habitaciones-incluye-57764614.html,5.583333333333333,-0.1630886,-78.4628632
,Monteserrín,Quito,500,['100'],120,['120'],['2'],['1'],['2'],https://www.plusvalia.com/propiedades/departamento-dos-dorm.-bromelias-57829850.html,4.166666666666667,-0.1567987,-78.46240639999999
rio coca,Norte de Quito,Quito,400,['0'],96,['96'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/c-rio-coca-departamento-de-96-m-sup2--en-arriendo-57746683.html,4.166666666666667,-0.1631963,-78.4764345
,Centro Norte,Quito,500,['0'],80,['80'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-colon-y-9-de-octubre-57703647.html,6.25,-0.1775545,-78.4862109
La Carolina,La Carolina,Quito,740,['160'],105,['105'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/la-carolina-dpto-105-m-sup2-57924374.html,7.0476190476190474,-0.1854961,-78.4837189
REPÚBLICA DEL SALVADOR,La Carolina,Quito,850,['80'],90,['90'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/suite-en-venta-la-carolina-republica-del-salvador-57779517.html,9.444444444444445,-0.1800651,-78.47982309999999
,Conocoto,Quito,200,['0'],200,['70'],['3'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-sector-conocoto-detras-del-mercado-57806267.html,1.0,-0.3069491,-78.5018999
,Conocoto,Quito,650,['70'],160,['160'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-renta-los-chillos-link-inmobiliario-57745965.html,4.0625,-0.3069491,-78.5018999
,Centro Norte,Quito,610,['100'],95,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/republica-del-salvador-arriendo-dpto.-moderno-2-57869254.html,6.421052631578948,-0.1775545,-78.4862109
La Carolina,La Carolina,Quito,1100,['1'],150,['150'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-150-m-sup2-.-la-carolina-57923741.html,7.333333333333333,-0.1854961,-78.4837189
Carcelen,Carcelén,Quito,520,['1'],75,['75'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/hermoso-departamento-amoblado-en-carcelen-58011838.html,6.933333333333334,-0.1806532,-78.4678382
,El Batán,Quito,950,['0'],200,['200'],['0'],['2'],['1'],https://www.plusvalia.com/propiedades/remax-central-renta-dpto.-amoblado-parque-57716900.html,4.75,-0.1630886,-78.4628632
Juan Gonzalez y Corea,La Carolina,Quito,450,['0'],66,['66'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/hermosa-suite-66-m-amoblada-amazonas-y-naciones-57752168.html,6.818181818181818,-0.1772971,-78.48659839999999
Av. La Coruña ,González Suárez,Quito,1000,['0'],97,['96'],['2'],['1'],['2'],https://www.plusvalia.com/propiedades/venta-o-renta-la-coruna-2-dorm.-$1000-o-$190.000-57910223.html,10.309278350515465,-0.1955935,-78.4803367
Manuel Valdivieso,El Pinar,Quito,420,['15'],130,['107'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-pinar-alto-57805398.html,3.230769230769231,-0.1485619,-78.4982384
12 de Octubre,Centro Norte,Quito,800,['0'],150,['150'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/12-de-octubre-departamento-150-m-sup2--3-57775587.html,5.333333333333333,-0.207753,-78.4896844
,Tumbaco,Quito,460,['0'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-en-tumbaco-centro-57995360.html,3.8333333333333335,-0.210691,-78.39559860000001
Luxemburgo N34-101 y Holanda,La Carolina,Quito,730,['0'],78,['78'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-dos-dorm.-luxemburgo-57831663.html,9.35897435897436,-0.1832455,-78.4816144
,Norte de Quito,Quito,550,['0'],74,['74'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/renta-departamento-en-mi-jugueteria-57993992.html,7.4324324324324325,-0.3122637,-78.54190489999999
GONZALEZ SUAREZ  Y GONNESSIAT,González Suárez,Quito,850,['90'],108,['108'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alquilo-amoblado-o-vendo-departamento-gonzalez-suarez-57827342.html,7.87037037037037,-0.197295,-78.4789411
La Coruña,Centro Norte,Quito,650,['0'],80,['80'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/rento-departamento-2-dorm-amoblado-la-floresta-57847604.html,8.125,-0.2015864,-78.4828962
,Centro Norte,Quito,550,['0'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-2-dorm.-amoblado-sector-57734727.html,7.857142857142857,-0.1775545,-78.4862109
CATALINA ALDAZ Y PORTUGAL ,La Carolina,Quito,530,['130'],70,['70'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/suite-con-balcon-en-arriendo-edificio-de-primera-57920973.html,7.571428571428571,-0.1820592,-78.4771389
Seis de Diciembre y Rio Coca,El Batán,Quito,500,['60'],100,['70'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-rio-coca-$560-58004204.html,5.0,-0.1634972,-78.4751395
Shyris,Centro Norte,Quito,800,['1'],180,['180'],['2'],['3'],['1'],https://www.plusvalia.com/propiedades/renta-departamento-amplio-2-dorm.-57986694.html,4.444444444444445,-0.1748886,-78.4805973
LA CAROLINA,Centro Norte,Quito,730,['170'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-tres-habitaciones-amoblado.-57798933.html,6.636363636363637,-0.1854961,-78.4837189
GONZALEZ SUAREZ,González Suárez,Quito,1350,['1'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-con-patio-57718218.html,11.25,-0.197548,-78.4801671
República del Salvador,Centro Norte,Quito,600,['1'],85,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-de-2-hab-amoblado-republica-del-57859041.html,7.0588235294117645,-0.1816018,-78.48028
10 de Agosto y Alfonso Pereira,Centro Norte,Quito,260,['12'],45,['45'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/arriendo-suite-45-m-sup2--centro-norte-10-de-57776715.html,5.777777777777778,-0.1711388,-78.48743069999999
Conjunto Balcones del Norte,Norte de Quito,Quito,500,['50'],170,['170'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-amplio-departamento-conjunto-balcones-del-57923745.html,2.9411764705882355,-0.0942494,-78.48567729999999
,Tumbaco,Quito,300,['1'],85,['80'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/tumbaco-san-blas-departamento-2-dorm.-en-2do-piso-57813612.html,3.5294117647058822,-0.210691,-78.39559860000001
,Iñaquito Alto,Quito,600,['0'],120,['120'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/se-renta-amplio-departamento-frente-al-cci-57905718.html,5.0,-0.1728849,-78.50502689999999
Carcelen,Carcelén,Quito,520,['1'],75,['75'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/hermoso-departamento-amoblado-en-carcelen-57992493.html,6.933333333333334,-0.1806532,-78.4678382
,El Bosque ,Quito,1200,['225'],310,['300'],['4'],['3'],['2'],https://www.plusvalia.com/propiedades/rento-dpto-sector-bosque-57911140.html,3.870967741935484,-0.1637022,-78.4993452
LA COLÓN,Centro Norte,Quito,310,['80'],65,['65'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-dos-habitaciones-sin-57841840.html,4.769230769230769,-0.1987032,-78.4901118
ELOY ALFARO Y AVIGIRAS,El Batán,Quito,550,['50'],130,['130'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-de-lujo-sector-solca-130-m-sup2--57984281.html,4.230769230769231,-0.137887,-78.46990029999999
Eloy Alfaro y Portugal,Centro Norte,Quito,1600,['1'],276,['246'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/en-renta-exclusivo-y-amplio-departamento-moderno-57994708.html,5.797101449275362,-0.1818098,-78.47545219999999
San juan alto ,Cumbayá,Quito,3100,['500'],760,['360'],['4'],['5'],['3'],https://www.plusvalia.com/propiedades/departamento-con-400-m-de-jardin-57815928.html,4.078947368421052,-0.2038414,-78.4496168
,Cumbayá,Quito,600,['30'],194,['194'],['4'],['3'],['2'],https://www.plusvalia.com/propiedades/fj-en-cumbaya-se-renta-amplio-y-acogedor-departamento-57861012.html,3.0927835051546393,-0.2107252,-78.44108949999999
Quito Tenis,Quito Tenis,Quito,850,['230'],252,['252'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/amplio-departamento-de-venta-257-m-sup2--quito-tenis-57791723.html,3.373015873015873,-0.1659935,-78.4936632
9 de octubre,Centro Norte,Quito,490,['0'],150,['150'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/arriendo-departamento-sector-9-de-octubre-57920578.html,3.2666666666666666,-0.2010446,-78.4946009
avenida la coruña y humboldt,González Suárez,Quito,800,['150'],120,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/hermoso-departamento-alquiler-coruna-vista-57813847.html,6.666666666666667,-0.1946794,-78.47937259999999
REPUBLICA DEL SALVADOR,Centro Norte,Quito,950,['1'],180,['180'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-alquiler-departamento-piso-alto-sector-57996546.html,5.277777777777778,-0.1816018,-78.48028
La Colon ,Centro Norte,Quito,650,['80'],85,['75'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-amueblado-la-colon-57990475.html,7.647058823529412,-0.1987032,-78.4901118
GONZALEZ SUAREZ,González Suárez,Quito,3500,['290'],242,['242'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/alquiler-departamento-centro-norte-de-quito-sector-57808818.html,14.462809917355372,-0.197548,-78.4801671
República del Salvador,La Carolina,Quito,980,['0'],234,['234'],['4'],['3'],['2'],https://www.plusvalia.com/propiedades/c-republica-del-salvador-departamento-de-234-m-sup2-57808586.html,4.188034188034188,-0.1800651,-78.47982309999999
AV PORTUGAL Y REPUBLICA DEL SALVADOR,La Carolina,Quito,600,['110'],95,['95'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-amplio-en-renta-precio-oferta-$600-inc-57834502.html,6.315789473684211,-0.18135,-78.4803653
Cumbayá ,Cumbayá,Quito,1500,['1'],180,['170'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-en-cumbaya-57709982.html,8.333333333333334,-0.2107252,-78.44108949999999
República del Salvador,Centro Norte,Quito,499,['101'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-2-dorm.-piscina-gimnasio-57990238.html,7.128571428571429,-0.1816018,-78.48028
Republica DEL Salvador,La Carolina,Quito,600,['1'],64,['64'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/alquiler-arriendo-suite-64-m-sup2--1-balcon-sector-57785172.html,9.375,-0.1800651,-78.47982309999999
Centro norte,Quito,Pichincha,650,['140'],161,['161'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/inmobusiness-vende-o-arrienda-departamento-sector-rep.-57835427.html,4.037267080745342,-0.159183,-78.4845381
Ponceano,Norte de Quito,Quito,500,['50'],145,['145'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-amplio-departamento-sector-agua-clara-57798022.html,3.4482758620689653,-0.097008,-78.47909299999999
av portugal y catalina aldaz,Centro Norte,Quito,1000,['138'],95,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-eloy-alfaro-57835864.html,10.526315789473685,-0.1820592,-78.4771389
Republica y Ulloa,Centro Norte,Quito,700,['115'],96,['78'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-78-m-sup2--con-parqueadero-excelente-57928708.html,7.291666666666667,-0.1791215,-78.49143180000002
,Centro Norte,Quito,750,['0'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-80-m-sup2--2-dorm.-sector-57821866.html,9.375,-0.1775545,-78.4862109
Academia Cotopaxi ,Monteserrín,Quito,500,['1'],85,['85'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-alquiler-2-dorm.-sector-monteserrin-57768411.html,5.882352941176471,-0.15905,-78.461196
Quito Tenis,Quito Tenis,Quito,900,['200'],195,['135'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-3-dorm.-terraza-l.-blanca-57778219.html,4.615384615384615,-0.1659935,-78.4936632
